id,imgfilename,imgtimestamp,imgfps,emotionapi,participant,block,calm,surprise,joy,others
1084,neutral-1fp2s-184.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.09,0.23,0.31,0.36
1085,neutral-1fp2s-185.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.15,0.05,0.23,0.57
1086,neutral-1fp2s-186.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.27,0.19,0.3,0.24
1087,neutral-1fp2s-187.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.01,0.3,0.13,0.57
1088,neutral-1fp2s-188.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.22,0.26,0.22,0.3
1089,neutral-1fp2s-189.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.18,0.14,0.57,0.12
1090,neutral-1fp2s-190.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.39,0.1,0.09,0.43
1091,neutral-1fp2s-191.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.44,0.35,0.02,0.19
1092,neutral-1fp2s-192.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.12,0.42,0.31,0.15
1093,neutral-1fp2s-193.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.06,0.36,0.31,0.27
1094,neutral-1fp2s-194.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.52,0,0.4,0.07
1095,neutral-1fp2s-195.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.36,0.03,0.27,0.34
1096,neutral-1fp2s-196.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.28,0.07,0.39,0.26
1097,neutral-1fp2s-197.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.33,0.08,0.3,0.29
1098,neutral-1fp2s-198.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0,0.34,0.4,0.25
1099,neutral-1fp2s-199.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.36,0.28,0.19,0.16
1100,neutral-1fp2s-200.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.36,0.18,0.02,0.44
1101,neutral-1fp2s-201.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.25,0.21,0.28,0.26
1102,neutral-1fp2s-202.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.29,0.18,0.4,0.14
1103,neutral-1fp2s-203.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.29,0.28,0.38,0.05
1104,neutral-1fp2s-204.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.36,0.05,0.01,0.58
1105,neutral-1fp2s-205.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.03,0.21,0.34,0.43
1106,neutral-1fp2s-206.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.35,0.19,0.17,0.29
1107,neutral-1fp2s-207.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.39,0.14,0.36,0.12
1108,neutral-1fp2s-208.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.48,0.15,0.31,0.06
1109,neutral-1fp2s-209.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.11,0.34,0.22,0.33
1110,neutral-1fp2s-210.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.52,0.05,0.22,0.21
1111,neutral-1fp2s-211.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.14,0.35,0.39,0.12
1112,neutral-1fp2s-212.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.22,0.22,0.33,0.23
1113,neutral-1fp2s-213.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.08,0.2,0.29,0.42
1114,neutral-1fp2s-214.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.29,0.16,0.18,0.37
1115,neutral-1fp2s-215.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.04,0.21,0.61,0.15
1116,neutral-1fp2s-216.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.45,0.33,0.12,0.1
1117,neutral-1fp2s-217.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.11,0.34,0.33,0.22
1118,neutral-1fp2s-218.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.15,0.26,0.36,0.23
1119,neutral-1fp2s-219.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.4,0.19,0.02,0.39
1120,neutral-1fp2s-220.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.23,0.17,0.28,0.32
1121,neutral-1fp2s-221.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.28,0.31,0.13,0.28
1122,neutral-1fp2s-222.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.05,0.46,0.37,0.13
1123,neutral-1fp2s-223.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.08,0.35,0.36,0.21
1124,neutral-1fp2s-224.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.42,0.33,0.01,0.24
1125,neutral-1fp2s-225.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.34,0.25,0.04,0.37
1126,neutral-1fp2s-226.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.36,0.23,0.14,0.27
1127,neutral-1fp2s-227.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.27,0.03,0.26,0.44
1128,neutral-1fp2s-228.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.32,0.19,0.3,0.19
1129,neutral-1fp2s-229.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.23,0.29,0.43,0.05
1130,neutral-1fp2s-230.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.05,0.41,0.31,0.23
1131,neutral-1fp2s-231.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0,0.5,0.28,0.23
1132,neutral-1fp2s-232.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.31,0.38,0.1,0.2
1133,neutral-1fp2s-233.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.41,0.13,0.27,0.19
1134,neutral-1fp2s-234.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.25,0.18,0.26,0.3
1135,neutral-1fp2s-235.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.46,0.39,0.06,0.09
1136,neutral-1fp2s-236.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.15,0.09,0.35,0.42
1137,neutral-1fp2s-237.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.29,0.34,0.19,0.18
1138,neutral-1fp2s-238.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.23,0.36,0.28,0.12
1139,neutral-1fp2s-239.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.19,0.44,0.17,0.2
1140,neutral-1fp2s-240.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.32,0.33,0.07,0.28
1141,neutral-1fp2s-241.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.19,0.05,0.47,0.29
1142,neutral-1fp2s-242.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.06,0.1,0.43,0.41
1143,neutral-1fp2s-243.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.53,0.2,0.21,0.06
1144,neutral-1fp2s-244.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.28,0.27,0.18,0.27
1145,neutral-1fp2s-245.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.32,0.08,0.32,0.28
1146,neutral-1fp2s-246.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.39,0.11,0.19,0.31
1147,neutral-1fp2s-247.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.07,0.12,0.12,0.68
1148,neutral-1fp2s-248.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.2,0.34,0.33,0.12
1149,neutral-1fp2s-249.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.12,0.43,0.22,0.22
1150,neutral-1fp2s-250.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0,0.48,0.37,0.15
1151,neutral-1fp2s-251.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.18,0.27,0.22,0.33
1152,neutral-1fp2s-252.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.11,0.41,0.16,0.33
1153,neutral-1fp2s-253.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.68,0.16,0.06,0.11
1154,neutral-1fp2s-254.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.25,0.23,0.3,0.21
1155,neutral-1fp2s-255.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.05,0.51,0.03,0.42
1156,neutral-1fp2s-256.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.37,0.28,0.23,0.11
1157,neutral-1fp2s-257.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.08,0.36,0.35,0.21
1158,neutral-1fp2s-258.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.34,0.34,0.09,0.23
1159,neutral-1fp2s-259.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.17,0.34,0.42,0.07
1160,neutral-1fp2s-260.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.2,0.28,0.35,0.17
1161,neutral-1fp2s-261.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.17,0.32,0.24,0.27
1162,neutral-1fp2s-262.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.18,0.25,0.25,0.31
1163,neutral-1fp2s-263.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.27,0.3,0.32,0.11
1164,neutral-1fp2s-264.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.06,0.29,0.25,0.39
1165,neutral-1fp2s-265.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.03,0.31,0.39,0.28
1166,neutral-1fp2s-266.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.39,0.06,0.18,0.38
1167,neutral-1fp2s-267.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.52,0.16,0.28,0.03
1168,neutral-1fp2s-268.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.37,0.56,0.02,0.05
1169,neutral-1fp2s-269.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.25,0.22,0.24,0.28
1170,neutral-1fp2s-270.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.13,0.39,0.36,0.12
1171,neutral-1fp2s-271.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.03,0.28,0.24,0.45
1172,neutral-1fp2s-272.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.18,0.16,0.39,0.26
1173,neutral-1fp2s-273.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.4,0.28,0.19,0.12
1174,neutral-1fp2s-274.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.41,0.36,0.17,0.06
1175,neutral-1fp2s-275.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.06,0.59,0.22,0.13
1176,neutral-1fp2s-276.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.54,0.05,0.36,0.05
1177,neutral-1fp2s-277.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.35,0.31,0.12,0.21
1178,neutral-1fp2s-278.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.28,0.29,0.11,0.32
1179,neutral-1fp2s-279.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.35,0.35,0.11,0.2
1180,neutral-1fp2s-280.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.01,0.14,0.45,0.4
1181,neutral-1fp2s-281.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.07,0.44,0.04,0.45
1182,neutral-1fp2s-282.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.36,0.24,0.33,0.07
1183,neutral-1fp2s-283.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.01,0.42,0.37,0.2
1184,neutral-1fp2s-284.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.37,0.1,0.36,0.17
1185,neutral-1fp2s-285.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.29,0.02,0.4,0.29
1186,neutral-1fp2s-286.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.12,0.26,0.32,0.3
1187,neutral-1fp2s-287.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.34,0.31,0.11,0.25
1188,neutral-1fp2s-288.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.1,0.37,0.48,0.04
1189,neutral-1fp2s-289.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.34,0.22,0.37,0.07
1190,neutral-1fp2s-290.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.05,0.33,0.3,0.32
1191,neutral-1fp2s-291.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.13,0.23,0.38,0.26
1192,neutral-1fp2s-292.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.14,0.4,0.11,0.36
1193,neutral-1fp2s-293.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.18,0.31,0.21,0.3
1194,neutral-1fp2s-294.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.34,0.25,0.22,0.2
1195,neutral-1fp2s-295.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.12,0.28,0.36,0.24
1196,neutral-1fp2s-296.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.07,0.37,0.14,0.42
1197,neutral-1fp2s-297.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.15,0.27,0.26,0.32
1198,neutral-1fp2s-298.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.11,0.56,0.04,0.29
1199,neutral-1fp2s-299.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.55,0.34,0,0.11
1200,neutral-1fp2s-300.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.11,0.33,0.08,0.48
1201,neutral-1fp2s-301.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.35,0.36,0.19,0.1
1202,neutral-1fp2s-302.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.3,0.25,0.21,0.24
1203,neutral-1fp2s-303.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.14,0.17,0.46,0.22
1204,neutral-1fp2s-304.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.31,0.41,0.15,0.13
1205,neutral-1fp2s-305.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.35,0.22,0.09,0.34
1206,neutral-1fp2s-306.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.03,0.37,0.09,0.51
1207,neutral-1fp2s-307.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.27,0.13,0.32,0.29
1208,neutral-1fp2s-308.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.35,0.21,0.1,0.35
1209,neutral-1fp2s-309.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.04,0.05,0.38,0.53
1210,neutral-1fp2s-310.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.22,0.08,0.47,0.23
1211,neutral-1fp2s-311.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.34,0.34,0.09,0.23
1212,neutral-1fp2s-312.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.11,0.41,0.28,0.2
1213,neutral-1fp2s-313.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.37,0,0.46,0.16
1214,neutral-1fp2s-314.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.16,0.11,0.42,0.32
1215,neutral-1fp2s-315.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.17,0.05,0.26,0.52
1216,neutral-1fp2s-316.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.18,0.25,0.24,0.34
1217,neutral-1fp2s-317.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.45,0.39,0,0.16
1218,neutral-1fp2s-318.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.64,0.18,0.11,0.07
1219,neutral-1fp2s-319.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.12,0.4,0.2,0.28
1220,neutral-1fp2s-320.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.23,0.51,0.26,0
1221,neutral-1fp2s-321.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.4,0.24,0.09,0.27
1222,neutral-1fp2s-322.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.38,0.04,0.35,0.23
1223,neutral-1fp2s-323.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.28,0.52,0.11,0.09
1224,neutral-1fp2s-324.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.13,0.37,0.12,0.38
1225,neutral-1fp2s-325.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.2,0.33,0.28,0.19
1226,neutral-1fp2s-326.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.31,0.33,0.08,0.29
1227,neutral-1fp2s-327.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.03,0.46,0.27,0.24
1228,neutral-1fp2s-328.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.13,0.26,0.27,0.34
1229,neutral-1fp2s-329.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0,0.6,0.04,0.36
1230,neutral-1fp2s-330.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.15,0.23,0.2,0.42
1231,neutral-1fp2s-331.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.23,0.11,0.33,0.32
1232,neutral-1fp2s-332.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.02,0.62,0.27,0.1
1233,neutral-1fp2s-333.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.17,0.28,0.06,0.5
1234,neutral-1fp2s-334.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.46,0.04,0.18,0.32
1235,neutral-1fp2s-335.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.14,0.01,0.8,0.06
1236,neutral-1fp2s-336.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.46,0.08,0.26,0.2
1237,neutral-1fp2s-337.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.23,0.01,0.1,0.65
1238,neutral-1fp2s-338.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.06,0.39,0.37,0.18
1239,neutral-1fp2s-339.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.31,0.04,0.38,0.28
1240,neutral-1fp2s-340.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.49,0.3,0.19,0.02
1241,neutral-1fp2s-341.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.18,0.14,0.45,0.23
1242,neutral-1fp2s-342.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.38,0.14,0.31,0.18
1243,neutral-1fp2s-343.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.21,0.51,0.17,0.12
1244,neutral-1fp2s-344.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.32,0.25,0.11,0.31
1245,neutral-1fp2s-345.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.37,0.03,0.37,0.22
1246,neutral-1fp2s-346.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.58,0.09,0.28,0.05
1247,neutral-1fp2s-347.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.19,0.4,0.12,0.29
1248,neutral-1fp2s-348.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.23,0.15,0.3,0.31
1249,neutral-1fp2s-349.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0,0.1,0.14,0.76
1250,neutral-1fp2s-350.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.03,0.36,0.28,0.34
1251,neutral-1fp2s-351.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.23,0.07,0.29,0.41
1252,neutral-1fp2s-352.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.48,0.38,0.05,0.09
1253,neutral-1fp2s-353.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.08,0.36,0.47,0.09
1254,neutral-1fp2s-354.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.25,0.03,0.48,0.24
1255,neutral-1fp2s-355.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.33,0.27,0.07,0.34
1256,neutral-1fp2s-356.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.18,0.21,0.47,0.14
1257,neutral-1fp2s-357.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.12,0.25,0.16,0.47
1258,neutral-1fp2s-358.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.34,0.26,0.05,0.36
1259,neutral-1fp2s-359.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.12,0.28,0.38,0.22
1260,neutral-1fp2s-360.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.47,0.19,0.27,0.07
1261,neutral-1fp2s-361.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.49,0,0.07,0.44
1262,neutral-1fp2s-362.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.15,0.31,0.28,0.27
1263,neutral-1fp2s-363.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.08,0.36,0.29,0.27
1264,neutral-1fp2s-364.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.13,0.32,0.24,0.31
1265,neutral-1fp2s-365.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.25,0.26,0.31,0.18
1266,neutral-1fp2s-366.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.2,0.16,0.43,0.21
1267,neutral-1fp2s-367.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0,0.35,0.14,0.5
1268,neutral-1fp2s-368.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.27,0.18,0.28,0.27
1269,neutral-1fp2s-369.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.33,0.25,0.18,0.23
1270,neutral-1fp2s-370.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.07,0.33,0.53,0.07
1271,neutral-1fp2s-371.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.12,0.41,0.32,0.15
1272,neutral-1fp2s-372.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.29,0.24,0.11,0.37
1273,neutral-1fp2s-373.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.19,0.06,0,0.75
1274,neutral-1fp2s-374.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.29,0.02,0.12,0.56
1275,neutral-1fp2s-375.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.24,0.38,0.2,0.19
1276,neutral-1fp2s-376.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.31,0.31,0.24,0.14
1277,neutral-1fp2s-377.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.41,0.31,0.26,0.02
1278,neutral-1fp2s-378.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.18,0.21,0.34,0.27
1279,neutral-1fp2s-379.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.21,0.37,0.37,0.05
1280,neutral-1fp2s-380.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.38,0.05,0.4,0.18
1281,neutral-1fp2s-381.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.08,0.32,0.16,0.44
1282,neutral-1fp2s-382.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0,0.25,0.28,0.47
1283,neutral-1fp2s-383.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.28,0.04,0.27,0.41
1284,neutral-1fp2s-384.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.37,0.16,0.23,0.24
1285,neutral-1fp2s-385.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.33,0.46,0.19,0.01
1286,neutral-1fp2s-386.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.16,0.1,0.63,0.12
1287,neutral-1fp2s-387.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.46,0.14,0.01,0.39
1288,neutral-1fp2s-388.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.29,0.17,0.37,0.17
1289,neutral-1fp2s-389.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.25,0.27,0.35,0.12
1290,neutral-1fp2s-390.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.17,0.35,0.37,0.11
1291,neutral-1fp2s-391.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.32,0.08,0.51,0.09
1292,neutral-1fp2s-392.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.16,0.28,0.13,0.44
1293,neutral-1fp2s-393.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.54,0.29,0.09,0.08
1294,neutral-1fp2s-394.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.39,0.33,0.24,0.04
1295,neutral-1fp2s-395.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.06,0.18,0.67,0.1
1296,neutral-1fp2s-396.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.36,0.34,0.12,0.19
1297,neutral-1fp2s-397.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.21,0.47,0.11,0.22
1298,neutral-1fp2s-398.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.33,0.33,0.2,0.14
1299,neutral-1fp2s-399.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.4,0.19,0.1,0.31
1300,neutral-1fp2s-400.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.09,0.22,0.35,0.33
1301,neutral-1fp2s-401.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.04,0.37,0.43,0.16
1302,neutral-1fp2s-402.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.42,0.17,0,0.41
1303,neutral-1fp2s-403.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.13,0.26,0.16,0.44
1304,neutral-1fp2s-404.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0,0.07,0.4,0.53
1305,neutral-1fp2s-405.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.03,0.3,0.48,0.19
1306,neutral-1fp2s-406.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.46,0.03,0.17,0.34
1307,neutral-1fp2s-407.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.45,0.17,0.06,0.33
1308,neutral-1fp2s-408.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.14,0.28,0.22,0.37
1309,neutral-1fp2s-409.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.18,0.01,0.39,0.42
1310,neutral-1fp2s-410.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.07,0.43,0.22,0.29
1311,neutral-1fp2s-411.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.15,0.41,0.17,0.27
1312,neutral-1fp2s-412.jpg,imgtimestamp,1fp2s,aws-rekognition,1,1,0.36,0.3,0.19,0.15
